TimeGenerated,OperationName,TargetResources,InitiatedBy,Result
2025-07-02 00:58:00,DisableUser,{'userPrincipalName': 'user11@contoso.com'},{'user': {'userPrincipalName': 'user20@contoso.com'}},Success
2025-07-01 14:54:00,ResetPassword,{'userPrincipalName': 'user6@contoso.com'},{'user': {'userPrincipalName': 'user13@contoso.com'}},Success
2025-07-01 19:30:00,ResetPassword,{'userPrincipalName': 'user16@contoso.com'},{'user': {'userPrincipalName': 'user12@contoso.com'}},Success
2025-07-01 13:45:00,ResetPassword,{'userPrincipalName': 'user12@contoso.com'},{'user': {'userPrincipalName': 'user6@contoso.com'}},Success
2025-07-01 14:28:00,DisableUser,{'userPrincipalName': 'user1@contoso.com'},{'user': {'userPrincipalName': 'user4@contoso.com'}},Success
2025-07-02 07:54:00,DisableUser,{'userPrincipalName': 'user10@contoso.com'},{'user': {'userPrincipalName': 'user17@contoso.com'}},Success
2025-07-02 03:06:00,DisableUser,{'userPrincipalName': 'user18@contoso.com'},{'user': {'userPrincipalName': 'user10@contoso.com'}},Success
2025-07-02 05:06:00,DisableUser,{'userPrincipalName': 'user6@contoso.com'},{'user': {'userPrincipalName': 'user13@contoso.com'}},Success
2025-07-01 11:11:00,UpdateUser,{'userPrincipalName': 'user3@contoso.com'},{'user': {'userPrincipalName': 'user7@contoso.com'}},Success
2025-07-01 16:59:00,UpdateUser,{'userPrincipalName': 'user20@contoso.com'},{'user': {'userPrincipalName': 'user13@contoso.com'}},Success
2025-07-01 20:04:00,ResetPassword,{'userPrincipalName': 'user11@contoso.com'},{'user': {'userPrincipalName': 'user18@contoso.com'}},Success
2025-07-01 11:32:00,DisableUser,{'userPrincipalName': 'user5@contoso.com'},{'user': {'userPrincipalName': 'user13@contoso.com'}},Success
2025-07-02 03:27:00,UpdateUser,{'userPrincipalName': 'user10@contoso.com'},{'user': {'userPrincipalName': 'user20@contoso.com'}},Success
2025-07-01 23:06:00,UpdateUser,{'userPrincipalName': 'user11@contoso.com'},{'user': {'userPrincipalName': 'user8@contoso.com'}},Success
2025-07-01 13:17:00,DisableUser,{'userPrincipalName': 'user8@contoso.com'},{'user': {'userPrincipalName': 'user18@contoso.com'}},Success
2025-07-02 00:52:00,UpdateUser,{'userPrincipalName': 'user9@contoso.com'},{'user': {'userPrincipalName': 'user1@contoso.com'}},Success
2025-07-01 15:42:00,ResetPassword,{'userPrincipalName': 'user8@contoso.com'},{'user': {'userPrincipalName': 'user8@contoso.com'}},Success
2025-07-01 12:57:00,UpdateUser,{'userPrincipalName': 'sarah.johnson@contoso.com'},{'user': {'userPrincipalName': 'user7@contoso.com'}},Success
2025-07-01 08:42:00,DisableUser,{'userPrincipalName': 'user10@contoso.com'},{'user': {'userPrincipalName': 'user8@contoso.com'}},Success
2025-07-01 22:08:00,DisableUser,{'userPrincipalName': 'user16@contoso.com'},{'user': {'userPrincipalName': 'user15@contoso.com'}},Success
2025-07-01 14:33:00,ResetPassword,{'userPrincipalName': 'user18@contoso.com'},{'user': {'userPrincipalName': 'user19@contoso.com'}},Success
2025-07-02 03:49:00,ResetPassword,{'userPrincipalName': 'user6@contoso.com'},{'user': {'userPrincipalName': 'user17@contoso.com'}},Success
2025-07-01 21:12:00,DisableUser,{'userPrincipalName': 'sarah.johnson@contoso.com'},{'user': {'userPrincipalName': 'user19@contoso.com'}},Success
2025-07-01 16:59:00,ResetPassword,{'userPrincipalName': 'user9@contoso.com'},{'user': {'userPrincipalName': 'user12@contoso.com'}},Success
2025-07-01 16:00:00,ResetPassword,{'userPrincipalName': 'user12@contoso.com'},{'user': {'userPrincipalName': 'user12@contoso.com'}},Success
2025-07-01 10:37:00,DisableUser,{'userPrincipalName': 'user18@contoso.com'},{'user': {'userPrincipalName': 'user12@contoso.com'}},Success
2025-07-02 07:58:00,UpdateUser,{'userPrincipalName': 'user5@contoso.com'},{'user': {'userPrincipalName': 'user11@contoso.com'}},Success
2025-07-01 12:23:00,UpdateUser,{'userPrincipalName': 'user18@contoso.com'},{'user': {'userPrincipalName': 'user19@contoso.com'}},Success
2025-07-02 02:16:00,ResetPassword,{'userPrincipalName': 'user17@contoso.com'},{'user': {'userPrincipalName': 'user16@contoso.com'}},Success
2025-07-01 15:46:00,DisableUser,{'userPrincipalName': 'user4@contoso.com'},{'user': {'userPrincipalName': 'user20@contoso.com'}},Success
2025-07-02 02:54:00,UpdateUser,{'userPrincipalName': 'user12@contoso.com'},{'user': {'userPrincipalName': 'sarah.johnson@contoso.com'}},Success
2025-07-02 03:36:00,UpdateUser,{'userPrincipalName': 'user15@contoso.com'},{'user': {'userPrincipalName': 'user9@contoso.com'}},Success
2025-07-01 22:56:00,ResetPassword,{'userPrincipalName': 'user15@contoso.com'},{'user': {'userPrincipalName': 'user20@contoso.com'}},Success
2025-07-01 10:12:00,UpdateUser,{'userPrincipalName': 'user19@contoso.com'},{'user': {'userPrincipalName': 'user14@contoso.com'}},Success
2025-07-01 15:10:00,AddMemberToRole,"{'userPrincipalName': 'sarah.johnson@contoso.com', 'role': 'Global Administrator'}",{'user': {'userPrincipalName': 'suspicious.admin@contoso.com'}},Success
