TimeGenerated,OperationName,InitiatedBy,TargetProperties
2025-06-12T11:55:00,UpdateDevice,bilbo.baggins@contoso.com (78.137.97.10),"{""DeviceId"": ""device-3756"", ""ComplianceStatus"": ""Updated""}"
2025-06-12T11:55:00,AddUser,gabrielle.davis@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""logan.quincy@contoso.com"", ""Department"": ""Legal"", ""CreatedBy"": ""gabrielle.davis@contoso.com""}"
2025-06-12T12:01:00,AddMemberToGroup,gabrielle.davis@contoso.com (66.249.64.1),"{""Group"": ""group-287"", ""User"": ""sawyer.taylor@contoso.com""}"
2025-06-12T12:03:00,RemoveMemberFromRole,noah.rhodes@contoso.com (78.137.97.10),"{""RoleName"": ""Security Administrator"", ""User"": ""ethan.adams@contoso.com""}"
2025-06-12T12:16:00,UpdateDevice,gabrielle.davis@contoso.com (66.249.64.1),"{""DeviceId"": ""device-7437"", ""ComplianceStatus"": ""Updated""}"
2025-06-12T12:17:00,UpdateDevice,gabrielle.davis@contoso.com (66.249.64.1),"{""DeviceId"": ""device-9442"", ""ComplianceStatus"": ""Updated""}"
2025-06-12T12:26:00,UpdateUser,patty.perez@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""devon.reed@contoso.com"", ""UpdatedField"": ""Title"", ""OldValue"": ""Analyst"", ""NewValue"": ""Senior Analyst""}"
2025-06-12T12:45:00,DeleteUser,noah.rhodes@contoso.com (78.137.97.10),"{""UserPrincipalName"": ""marley.parker@contoso.com"", ""Department"": ""Legal"", ""CreatedBy"": ""noah.rhodes@contoso.com""}"
2025-06-12T12:46:00,RemoveMemberFromRole,gabrielle.davis@contoso.com (66.249.64.1),"{""RoleName"": ""User Administrator"", ""User"": ""gabrielle.davis@contoso.com""}"
2025-06-12T13:22:00,RemoveMemberFromGroup,patty.perez@contoso.com (66.249.64.1),"{""Group"": ""group-985"", ""User"": ""lane.murray@contoso.com""}"
2025-06-12T13:47:00,RemoveMemberFromGroup,bilbo.baggins@contoso.com (78.137.97.10),"{""Group"": ""group-995"", ""User"": ""emerson.ellis@contoso.com""}"
2025-06-12T13:58:00,DeleteUser,patty.perez@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""emerson.graham@contoso.com"", ""Department"": ""Marketing"", ""CreatedBy"": ""patty.perez@contoso.com""}"
2025-06-12T14:17:00,RemoveMemberFromRole,patty.perez@contoso.com (66.249.64.1),"{""RoleName"": ""Global Administrator"", ""User"": ""noah.rhodes@contoso.com""}"
2025-06-12T14:27:00,AddMemberToGroup,bilbo.baggins@contoso.com (78.137.97.10),"{""Group"": ""group-554"", ""User"": ""finley.young@contoso.com""}"
2025-06-12T14:39:00,RemoveMemberFromGroup,patty.perez@contoso.com (66.249.64.1),"{""Group"": ""group-471"", ""User"": ""logan.irving@contoso.com""}"
2025-06-12T14:42:00,RemoveMemberFromGroup,noah.rhodes@contoso.com (78.137.97.10),"{""Group"": ""group-533"", ""User"": ""alex.french@contoso.com""}"
2025-06-12T14:44:00,AddMemberToGroup,noah.rhodes@contoso.com (78.137.97.10),"{""Group"": ""group-849"", ""User"": ""finley.graham@contoso.com""}"
2025-06-12T14:56:00,AddMemberToRole,ethan.adams@contoso.com (66.249.64.1),"{""RoleName"": ""Global Administrator"", ""User"": ""noah.rhodes@contoso.com""}"
2025-06-12T14:59:00,AddMemberToRole,noah.rhodes@contoso.com (78.137.97.10),"{""RoleName"": ""Security Administrator"", ""User"": ""ethan.adams@contoso.com""}"
2025-06-12T15:12:00,UpdateUser,bilbo.baggins@contoso.com (78.137.97.10),"{""UserPrincipalName"": ""spencer.morgan@contoso.com"", ""UpdatedField"": ""Title"", ""OldValue"": ""Analyst"", ""NewValue"": ""Senior Analyst""}"
2025-06-12T15:13:00,DeleteUser,bilbo.baggins@contoso.com (78.137.97.10),"{""UserPrincipalName"": ""parker.johnson@contoso.com"", ""Department"": ""Legal"", ""CreatedBy"": ""bilbo.baggins@contoso.com""}"
2025-06-12T15:28:00,UpdateDevice,bilbo.baggins@contoso.com (78.137.97.10),"{""DeviceId"": ""device-1905"", ""ComplianceStatus"": ""Updated""}"
2025-06-12T15:34:00,AddMemberToGroup,ethan.adams@contoso.com (66.249.64.1),"{""Group"": ""group-971"", ""User"": ""jordan.ellis@contoso.com""}"
2025-06-12T15:37:00,UpdateUser,noah.rhodes@contoso.com (78.137.97.10),"{""UserPrincipalName"": ""jamie.evans@contoso.com"", ""UpdatedField"": ""Title"", ""OldValue"": ""Analyst"", ""NewValue"": ""Senior Analyst""}"
2025-06-12T15:39:00,RemoveMemberFromGroup,ethan.adams@contoso.com (66.249.64.1),"{""Group"": ""group-144"", ""User"": ""jamie.morgan@contoso.com""}"
2025-06-12T15:45:00,RemoveMemberFromRole,bilbo.baggins@contoso.com (78.137.97.10),"{""RoleName"": ""Security Administrator"", ""User"": ""noah.rhodes@contoso.com""}"
2025-06-12T16:03:00,AddMemberToRole,bilbo.baggins@contoso.com (78.137.97.10),"{""RoleName"": ""Security Administrator"", ""User"": ""noah.rhodes@contoso.com""}"
2025-06-12T16:09:00,DeleteUser,ethan.adams@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""riley.young@contoso.com"", ""Department"": ""Legal"", ""CreatedBy"": ""ethan.adams@contoso.com""}"
2025-06-12T16:09:00,AddMemberToGroup,noah.rhodes@contoso.com (78.137.97.10),"{""Group"": ""group-529"", ""User"": ""zephyr.edwards@contoso.com""}"
2025-06-12T16:41:00,UpdateDevice,gabrielle.davis@contoso.com (66.249.64.1),"{""DeviceId"": ""device-5900"", ""ComplianceStatus"": ""Updated""}"
2025-06-12T16:41:00,AddMemberToGroup,ethan.adams@contoso.com (66.249.64.1),"{""Group"": ""group-761"", ""User"": ""val.jones@contoso.com""}"
2025-06-12T16:55:00,AddUser,noah.rhodes@contoso.com (78.137.97.10),"{""UserPrincipalName"": ""avery.upton@contoso.com"", ""Department"": ""Sales"", ""CreatedBy"": ""noah.rhodes@contoso.com""}"
2025-06-12T16:57:00,UpdateDevice,patty.perez@contoso.com (66.249.64.1),"{""DeviceId"": ""device-5809"", ""ComplianceStatus"": ""Updated""}"
2025-06-12T16:58:00,AddMemberToGroup,ethan.adams@contoso.com (66.249.64.1),"{""Group"": ""group-492"", ""User"": ""riley.stone@contoso.com""}"
2025-06-13T09:16:00,DeleteUser,noah.rhodes@contoso.com (78.137.97.10),"{""UserPrincipalName"": ""bailey.harris@contoso.com"", ""Department"": ""Legal"", ""CreatedBy"": ""noah.rhodes@contoso.com""}"
2025-06-13T09:21:00,AddMemberToGroup,gabrielle.davis@contoso.com (66.249.64.1),"{""Group"": ""group-620"", ""User"": ""dallas.edwards@contoso.com""}"
2025-06-13T09:25:00,RemoveMemberFromRole,ethan.adams@contoso.com (66.249.64.1),"{""RoleName"": ""Global Administrator"", ""User"": ""bilbo.baggins@contoso.com""}"
2025-06-13T09:33:00,AddMemberToGroup,patty.perez@contoso.com (66.249.64.1),"{""Group"": ""group-682"", ""User"": ""sawyer.nelson@contoso.com""}"
2025-06-13T09:35:00,RemoveMemberFromGroup,bilbo.baggins@contoso.com (78.137.97.10),"{""Group"": ""group-363"", ""User"": ""casey.upton@contoso.com""}"
2025-06-13T09:57:00,RemoveMemberFromGroup,ethan.adams@contoso.com (66.249.64.1),"{""Group"": ""group-456"", ""User"": ""devon.wright@contoso.com""}"
2025-06-13T09:57:00,AddUser,noah.rhodes@contoso.com (78.137.97.10),"{""UserPrincipalName"": ""dallas.foster@contoso.com"", ""Department"": ""Legal"", ""CreatedBy"": ""noah.rhodes@contoso.com""}"
2025-06-13T09:59:00,RemoveMemberFromRole,patty.perez@contoso.com (66.249.64.1),"{""RoleName"": ""Exchange Administrator"", ""User"": ""patty.perez@contoso.com""}"
2025-06-13T10:04:00,UpdateUser,patty.perez@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""pat.stone@contoso.com"", ""UpdatedField"": ""Title"", ""OldValue"": ""Analyst"", ""NewValue"": ""Senior Analyst""}"
2025-06-13T10:05:00,UpdateUser,noah.rhodes@contoso.com (78.137.97.10),"{""UserPrincipalName"": ""jordan.clarke@contoso.com"", ""UpdatedField"": ""Title"", ""OldValue"": ""Analyst"", ""NewValue"": ""Senior Analyst""}"
2025-06-13T10:11:00,DeleteUser,bilbo.baggins@contoso.com (78.137.97.10),"{""UserPrincipalName"": ""sam.carter@contoso.com"", ""Department"": ""Marketing"", ""CreatedBy"": ""bilbo.baggins@contoso.com""}"
2025-06-13T10:15:00,UpdateDevice,patty.perez@contoso.com (66.249.64.1),"{""DeviceId"": ""device-5033"", ""ComplianceStatus"": ""Updated""}"
2025-06-13T10:43:00,AddUser,bilbo.baggins@contoso.com (78.137.97.10),"{""UserPrincipalName"": ""jamie.vance@contoso.com"", ""Department"": ""Marketing"", ""CreatedBy"": ""bilbo.baggins@contoso.com""}"
2025-06-13T10:47:00,AddUser,patty.perez@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""alex.pratt@contoso.com"", ""Department"": ""Sales"", ""CreatedBy"": ""patty.perez@contoso.com""}"
2025-06-13T10:58:00,UpdateUser,bilbo.baggins@contoso.com (78.137.97.10),"{""UserPrincipalName"": ""morgan.zimmer@contoso.com"", ""UpdatedField"": ""Title"", ""OldValue"": ""Analyst"", ""NewValue"": ""Senior Analyst""}"
2025-06-13T11:08:00,AddUser,patty.perez@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""wren.evans@contoso.com"", ""Department"": ""Marketing"", ""CreatedBy"": ""patty.perez@contoso.com""}"
2025-06-13T11:18:00,DeleteUser,ethan.adams@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""spencer.lewis@contoso.com"", ""Department"": ""Legal"", ""CreatedBy"": ""ethan.adams@contoso.com""}"
2025-06-13T11:21:00,RemoveMemberFromGroup,bilbo.baggins@contoso.com (78.137.97.10),"{""Group"": ""group-629"", ""User"": ""parker.day@contoso.com""}"
2025-06-13T11:45:00,AddMemberToRole,bilbo.baggins@contoso.com (78.137.97.10),"{""RoleName"": ""User Administrator"", ""User"": ""ethan.adams@contoso.com""}"
2025-06-13T11:46:00,AddMemberToGroup,noah.rhodes@contoso.com (78.137.97.10),"{""Group"": ""group-276"", ""User"": ""kai.wright@contoso.com""}"
2025-06-13T11:48:00,RemoveMemberFromGroup,ethan.adams@contoso.com (66.249.64.1),"{""Group"": ""group-282"", ""User"": ""charlie.irving@contoso.com""}"
2025-06-13T12:08:00,RemoveMemberFromGroup,gabrielle.davis@contoso.com (66.249.64.1),"{""Group"": ""group-715"", ""User"": ""rowan.walsh@contoso.com""}"
2025-06-13T12:13:00,UpdateDevice,bilbo.baggins@contoso.com (78.137.97.10),"{""DeviceId"": ""device-8181"", ""ComplianceStatus"": ""Updated""}"
2025-06-13T12:55:00,AddUser,gabrielle.davis@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""morgan.stone@contoso.com"", ""Department"": ""Sales"", ""CreatedBy"": ""gabrielle.davis@contoso.com""}"
2025-06-13T12:59:00,RemoveMemberFromGroup,ethan.adams@contoso.com (66.249.64.1),"{""Group"": ""group-136"", ""User"": ""sam.anderson@contoso.com""}"
2025-06-13T13:06:00,DeleteUser,patty.perez@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""emerson.upton@contoso.com"", ""Department"": ""Marketing"", ""CreatedBy"": ""patty.perez@contoso.com""}"
2025-06-13T13:11:00,AddMemberToRole,gabrielle.davis@contoso.com (66.249.64.1),"{""RoleName"": ""Security Administrator"", ""User"": ""gabrielle.davis@contoso.com""}"
2025-06-13T13:14:00,AddMemberToRole,patty.perez@contoso.com (66.249.64.1),"{""RoleName"": ""Exchange Administrator"", ""User"": ""patty.perez@contoso.com""}"
2025-06-13T13:28:00,AddMemberToGroup,gabrielle.davis@contoso.com (66.249.64.1),"{""Group"": ""group-747"", ""User"": ""sawyer.lewis@contoso.com""}"
2025-06-13T13:44:00,RemoveMemberFromRole,gabrielle.davis@contoso.com (66.249.64.1),"{""RoleName"": ""Security Administrator"", ""User"": ""gabrielle.davis@contoso.com""}"
2025-06-13T13:48:00,AddMemberToRole,noah.rhodes@contoso.com (78.137.97.10),"{""RoleName"": ""Security Administrator"", ""User"": ""noah.rhodes@contoso.com""}"
2025-06-13T14:21:00,UpdateDevice,noah.rhodes@contoso.com (78.137.97.10),"{""DeviceId"": ""device-9825"", ""ComplianceStatus"": ""Updated""}"
2025-06-13T14:22:00,AddUser,noah.rhodes@contoso.com (78.137.97.10),"{""UserPrincipalName"": ""teagan.ellis@contoso.com"", ""Department"": ""Legal"", ""CreatedBy"": ""noah.rhodes@contoso.com""}"
2025-06-13T14:35:00,UpdateDevice,bilbo.baggins@contoso.com (78.137.97.10),"{""DeviceId"": ""device-1210"", ""ComplianceStatus"": ""Updated""}"
2025-06-13T14:49:00,AddUser,noah.rhodes@contoso.com (78.137.97.10),"{""UserPrincipalName"": ""kai.sanders@contoso.com"", ""Department"": ""Legal"", ""CreatedBy"": ""noah.rhodes@contoso.com""}"
2025-06-13T14:49:00,UpdateDevice,gabrielle.davis@contoso.com (66.249.64.1),"{""DeviceId"": ""device-1776"", ""ComplianceStatus"": ""Updated""}"
2025-06-13T14:58:00,RemoveMemberFromRole,noah.rhodes@contoso.com (78.137.97.10),"{""RoleName"": ""Security Administrator"", ""User"": ""noah.rhodes@contoso.com""}"
2025-06-13T15:09:00,UpdateDevice,bilbo.baggins@contoso.com (78.137.97.10),"{""DeviceId"": ""device-2288"", ""ComplianceStatus"": ""Updated""}"
2025-06-13T15:16:00,DeleteUser,patty.perez@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""reagan.anderson@contoso.com"", ""Department"": ""Legal"", ""CreatedBy"": ""patty.perez@contoso.com""}"
2025-06-13T15:34:00,AddMemberToRole,ethan.adams@contoso.com (66.249.64.1),"{""RoleName"": ""Global Administrator"", ""User"": ""bilbo.baggins@contoso.com""}"
2025-06-13T15:39:00,RemoveMemberFromRole,bilbo.baggins@contoso.com (78.137.97.10),"{""RoleName"": ""User Administrator"", ""User"": ""ethan.adams@contoso.com""}"
2025-06-13T15:40:00,UpdateUser,noah.rhodes@contoso.com (78.137.97.10),"{""UserPrincipalName"": ""sam.holland@contoso.com"", ""UpdatedField"": ""Title"", ""OldValue"": ""Analyst"", ""NewValue"": ""Senior Analyst""}"
2025-06-13T15:44:00,UpdateDevice,patty.perez@contoso.com (66.249.64.1),"{""DeviceId"": ""device-7674"", ""ComplianceStatus"": ""Updated""}"
2025-06-13T15:53:00,RemoveMemberFromGroup,bilbo.baggins@contoso.com (78.137.97.10),"{""Group"": ""group-216"", ""User"": ""emerson.sanders@contoso.com""}"
2025-06-13T15:56:00,UpdateDevice,ethan.adams@contoso.com (66.249.64.1),"{""DeviceId"": ""device-9652"", ""ComplianceStatus"": ""Updated""}"
2025-06-13T15:56:00,UpdateDevice,ethan.adams@contoso.com (66.249.64.1),"{""DeviceId"": ""device-9305"", ""ComplianceStatus"": ""Updated""}"
2025-06-13T16:01:00,AddUser,patty.perez@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""wren.taylor@contoso.com"", ""Department"": ""Legal"", ""CreatedBy"": ""patty.perez@contoso.com""}"
2025-06-13T16:01:00,RemoveMemberFromGroup,patty.perez@contoso.com (66.249.64.1),"{""Group"": ""group-967"", ""User"": ""sam.rivers@contoso.com""}"
2025-06-13T16:08:00,UpdateDevice,noah.rhodes@contoso.com (78.137.97.10),"{""DeviceId"": ""device-4941"", ""ComplianceStatus"": ""Updated""}"
2025-06-13T16:10:00,UpdateDevice,ethan.adams@contoso.com (66.249.64.1),"{""DeviceId"": ""device-7536"", ""ComplianceStatus"": ""Updated""}"
2025-06-13T16:18:00,RemoveMemberFromGroup,patty.perez@contoso.com (66.249.64.1),"{""Group"": ""group-599"", ""User"": ""casey.ellis@contoso.com""}"
2025-06-13T16:23:00,RemoveMemberFromGroup,noah.rhodes@contoso.com (78.137.97.10),"{""Group"": ""group-372"", ""User"": ""rowan.holland@contoso.com""}"
2025-06-13T16:51:00,UpdateDevice,bilbo.baggins@contoso.com (78.137.97.10),"{""DeviceId"": ""device-3498"", ""ComplianceStatus"": ""Updated""}"
2025-06-14T09:02:00,DeleteUser,gabrielle.davis@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""morgan.stone@contoso.com"", ""Department"": ""Sales"", ""CreatedBy"": ""gabrielle.davis@contoso.com""}"
2025-06-14T09:16:00,UpdateDevice,gabrielle.davis@contoso.com (66.249.64.1),"{""DeviceId"": ""device-3025"", ""ComplianceStatus"": ""Updated""}"
2025-06-14T09:22:00,RemoveMemberFromGroup,ethan.adams@contoso.com (66.249.64.1),"{""Group"": ""group-632"", ""User"": ""reagan.pratt@contoso.com""}"
2025-06-14T09:24:00,AddMemberToGroup,noah.rhodes@contoso.com (78.137.97.10),"{""Group"": ""group-811"", ""User"": ""alex.walsh@contoso.com""}"
2025-06-14T09:29:00,RemoveMemberFromRole,bilbo.baggins@contoso.com (78.137.97.10),"{""RoleName"": ""Exchange Administrator"", ""User"": ""ethan.adams@contoso.com""}"
2025-06-14T09:56:00,AddMemberToGroup,ethan.adams@contoso.com (66.249.64.1),"{""Group"": ""group-151"", ""User"": ""sam.walsh@contoso.com""}"
2025-06-14T10:10:00,AddMemberToGroup,bilbo.baggins@contoso.com (78.137.97.10),"{""Group"": ""group-918"", ""User"": ""zane.knight@contoso.com""}"
2025-06-14T10:12:00,AddMemberToRole,bilbo.baggins@contoso.com (78.137.97.10),"{""RoleName"": ""Exchange Administrator"", ""User"": ""ethan.adams@contoso.com""}"
2025-06-14T10:25:00,UpdateDevice,noah.rhodes@contoso.com (78.137.97.10),"{""DeviceId"": ""device-7331"", ""ComplianceStatus"": ""Updated""}"
2025-06-14T10:36:00,AddMemberToGroup,gabrielle.davis@contoso.com (66.249.64.1),"{""Group"": ""group-918"", ""User"": ""emerson.evans@contoso.com""}"
2025-06-14T10:50:00,DeleteUser,bilbo.baggins@contoso.com (78.137.97.10),"{""UserPrincipalName"": ""jamie.jones@contoso.com"", ""Department"": ""Marketing"", ""CreatedBy"": ""bilbo.baggins@contoso.com""}"
2025-06-14T11:10:00,UpdateDevice,patty.perez@contoso.com (66.249.64.1),"{""DeviceId"": ""device-4656"", ""ComplianceStatus"": ""Updated""}"
2025-06-14T11:20:00,AddMemberToGroup,ethan.adams@contoso.com (66.249.64.1),"{""Group"": ""group-377"", ""User"": ""jamie.xavier@contoso.com""}"
2025-06-14T11:28:00,DeleteUser,patty.perez@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""lane.quincy@contoso.com"", ""Department"": ""Sales"", ""CreatedBy"": ""patty.perez@contoso.com""}"
2025-06-14T11:29:00,AddMemberToGroup,ethan.adams@contoso.com (66.249.64.1),"{""Group"": ""group-726"", ""User"": ""avery.morgan@contoso.com""}"
2025-06-14T11:29:00,UpdateUser,ethan.adams@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""kai.parker@contoso.com"", ""UpdatedField"": ""Title"", ""OldValue"": ""Analyst"", ""NewValue"": ""Senior Analyst""}"
2025-06-14T11:51:00,DeleteUser,noah.rhodes@contoso.com (78.137.97.10),"{""UserPrincipalName"": ""avery.upton@contoso.com"", ""Department"": ""Marketing"", ""CreatedBy"": ""noah.rhodes@contoso.com""}"
2025-06-14T11:56:00,DeleteUser,patty.perez@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""wren.evans@contoso.com"", ""Department"": ""Sales"", ""CreatedBy"": ""patty.perez@contoso.com""}"
2025-06-14T12:00:00,UpdateUser,bilbo.baggins@contoso.com (78.137.97.10),"{""UserPrincipalName"": ""devon.keaton@contoso.com"", ""UpdatedField"": ""Title"", ""OldValue"": ""Analyst"", ""NewValue"": ""Senior Analyst""}"
2025-06-14T12:04:00,UpdateDevice,patty.perez@contoso.com (66.249.64.1),"{""DeviceId"": ""device-2171"", ""ComplianceStatus"": ""Updated""}"
2025-06-14T12:23:00,DeleteUser,noah.rhodes@contoso.com (78.137.97.10),"{""UserPrincipalName"": ""dallas.foster@contoso.com"", ""Department"": ""Sales"", ""CreatedBy"": ""noah.rhodes@contoso.com""}"
2025-06-14T12:26:00,UpdateUser,ethan.adams@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""lane.irving@contoso.com"", ""UpdatedField"": ""Title"", ""OldValue"": ""Analyst"", ""NewValue"": ""Senior Analyst""}"
2025-06-14T12:58:00,AddUser,ethan.adams@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""teagan.french@contoso.com"", ""Department"": ""Sales"", ""CreatedBy"": ""ethan.adams@contoso.com""}"
2025-06-14T13:13:00,UpdateUser,gabrielle.davis@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""bailey.graham@contoso.com"", ""UpdatedField"": ""Title"", ""OldValue"": ""Analyst"", ""NewValue"": ""Senior Analyst""}"
2025-06-14T13:20:00,UpdateDevice,noah.rhodes@contoso.com (78.137.97.10),"{""DeviceId"": ""device-3884"", ""ComplianceStatus"": ""Updated""}"
2025-06-14T13:52:00,DeleteUser,bilbo.baggins@contoso.com (78.137.97.10),"{""UserPrincipalName"": ""charlie.clarke@contoso.com"", ""Department"": ""Sales"", ""CreatedBy"": ""bilbo.baggins@contoso.com""}"
2025-06-14T14:00:00,AddMemberToGroup,patty.perez@contoso.com (66.249.64.1),"{""Group"": ""group-356"", ""User"": ""dallas.jones@contoso.com""}"
2025-06-14T14:13:00,RemoveMemberFromGroup,patty.perez@contoso.com (66.249.64.1),"{""Group"": ""group-914"", ""User"": ""spencer.french@contoso.com""}"
2025-06-14T14:13:00,RemoveMemberFromGroup,gabrielle.davis@contoso.com (66.249.64.1),"{""Group"": ""group-695"", ""User"": ""sam.french@contoso.com""}"
2025-06-14T14:13:00,DeleteUser,ethan.adams@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""teagan.french@contoso.com"", ""Department"": ""Marketing"", ""CreatedBy"": ""ethan.adams@contoso.com""}"
2025-06-14T14:16:00,UpdateUser,bilbo.baggins@contoso.com (78.137.97.10),"{""UserPrincipalName"": ""skyler.wright@contoso.com"", ""UpdatedField"": ""Title"", ""OldValue"": ""Analyst"", ""NewValue"": ""Senior Analyst""}"
2025-06-14T14:24:00,RemoveMemberFromGroup,gabrielle.davis@contoso.com (66.249.64.1),"{""Group"": ""group-598"", ""User"": ""skyler.morgan@contoso.com""}"
2025-06-14T14:34:00,AddMemberToGroup,ethan.adams@contoso.com (66.249.64.1),"{""Group"": ""group-575"", ""User"": ""finley.pratt@contoso.com""}"
